key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
522,0,4,4308137,46,50,,0,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",0,"",4308154,0,33,34,35,True,False,False,0,False,False,False,0,"Chacun sa terre sainte","La Tour de Cristal est un lieu sacré pour les gigas, ce qui pousse ces êtres colossaux à se rassembler au nord de Pleurargent. Courroucés, ils affirment que le territoire leur revient de droit et exige qu'on les laisse en prendre possession. Déboutez-les en protégeant le matériel de la fondation.","","Matériel de la fondation","","",
523,0,1,4259669,45,50,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"Sus aux gigas","Poussés vers le sud par le froid et le manque de gibier, de nombreux gigas se sont installés sur la rive nord du lac de Pleurargent, et les habitants du coin ont besoin d'un coup de main pour intimer l'ordre aux colosses de quitter la zone.","","","","",
524,0,1,4259698,46,50,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"À chaque jour suffit son monstre","Étant pour la plupart de simples archéologues, dont la meilleure arme est la vivacité d'esprit, les chercheurs de la Trouvaille de Saint-Coinach ont du mal à mener leurs études de terrain quand chaque jour qui passe, une nouvelle créature sauvage vient les prendre en chasse. Aujourd'hui, c'est un troupeau d'hippogriffes affamés qui en a après eux...","","","","",
525,0,1,4259840,46,50,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"music/ffxiv/BGM_Fate_Mid.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: Dioné-nous la force","Les archéologues de la Trouvaille de Saint-Coinach sont à nouveau dans de beaux draps. Cette fois-ci, il s'agit d'une certaine Dioné, une grande prêtresse gigas qui selon la légende serait plus vieille que le temps lui-même. Les naturalistes ne pourront dormir que d'un œil tant que ce danger public se promènera sur les rives du Lac de Pleurargent.","","","","",
526,0,1,4321749,46,50,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"Pas les bienvenus","Les hapalits, vilains cousins des ogres, sont à la recherche d'une nouvelle tanière, loin des fulmens de leur précédente demeure. Ces créatures violentes ont une tendance naturelle à dépecer tout ce qui bouge. On peut donc tout à fait comprendre leur intention de trouver un nouveau foyer, mais il vaut mieux ne pas les laisser monter leur camp dans les environs.","","","","",
527,0,1,4309675,46,50,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"music/ffxiv/BGM_Fate_Mid.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: en proie aux ombres","Au cours des trois dernières nuits, trois archéologues ont disparu de leurs tentes. Les gardes prétendent n'avoir vu que des ombres, ce qui est peut-être un début d'élément de réponse. Chassez Gwyllgi, le coupable présumé, pour faire la lumière sur l'affaire.","","","","",
528,0,0,0,1,1,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",
529,0,3,4300259,45,50,,0,0,0,0,"ui/icon/060000/060725.tex","ui/icon/060000/060505.tex",0,"",4300266,4300266,33,34,35,True,False,False,0,False,False,False,0,"Une escorte pour la science","Un archéologue de Saint-Coinach a besoin d'une escorte pour se rendre en territoire dangereux afin de continuer ses recherches sur les propriétés acoustiques des manifestations de l'éther dans le secteur.","","","","",
530,0,1,4259866,44,49,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"music/ffxiv/BGM_Fate_Mid.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: parfum trompeur","Nombreux sont les aventuriers à avoir visité L'Enchevêtrement, attirés par une douce fragrance féminine, pour finalement être accueillis par la mâchoire béante de Viviane la voluptueuse, une immense morbol par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>rement friande de chair humaine.","","","","",
531,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
532,0,4,4267773,32,37,,0,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",0,"music/ffxiv/BGM_FATE_Bombard.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Le retour d'un roi","Après cinq ans d'absence, le roi bombardo est revenu en Éorzéa, pour le plus grand bonheur des membres de la Brigade Anti Bombardo. Enfilez vos tenues anti-chaleur et assistez les unités au combat qui essaient d'éliminer cette royale nuisance.","","Membres de la B.A.B. restants","","",
533,0,4,4325162,5,10,,0,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",0,"music/ffxiv/BGM_FATE_Bombard.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Le retour d'un roi","Après cinq ans d'absence, le roi bombardo est revenu en Éorzéa, pour le plus grand bonheur des membres de la Brigade Anti Bombardo. Enfilez vos tenues anti-chaleur et assistez les unités au combat qui essaient d'éliminer cette royale nuisance.","","Membres de la B.A.B. restants","","",
534,0,4,4325183,13,18,,0,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",0,"music/ffxiv/BGM_FATE_Bombard.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Le retour d'un roi","Après cinq ans d'absence, le roi bombardo est revenu en Éorzéa, pour le plus grand bonheur des membres de la Brigade Anti Bombardo. Enfilez vos tenues anti-chaleur et assistez les unités au combat qui essaient d'éliminer cette royale nuisance.","","Membres de la B.A.B. restants","","",
535,0,4,4325194,5,10,,0,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",0,"music/ffxiv/BGM_FATE_Bombard.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Le retour d'un roi","Après cinq ans d'absence, le roi bombardo est revenu en Éorzéa, pour le plus grand bonheur des membres de la Brigade Anti Bombardo. Enfilez vos tenues anti-chaleur et assistez les unités au combat qui essaient d'éliminer cette royale nuisance.","","Membres de la B.A.B. restants","","",
536,0,4,4325207,15,20,,0,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",0,"music/ffxiv/BGM_FATE_Bombard.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Le retour d'un roi","Après cinq ans d'absence, le roi bombardo est revenu en Éorzéa, pour le plus grand bonheur des membres de la Brigade Anti Bombardo. Enfilez vos tenues anti-chaleur et assistez les unités au combat qui essaient d'éliminer cette royale nuisance.","","Membres de la B.A.B. restants","","",
537,0,4,4325219,11,16,,0,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",0,"music/ffxiv/BGM_FATE_Bombard.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Le retour d'un roi","Après cinq ans d'absence, le roi bombardo est revenu en Éorzéa, pour le plus grand bonheur des membres de la Brigade Anti Bombardo. Enfilez vos tenues anti-chaleur et assistez les unités au combat qui essaient d'éliminer cette royale nuisance.","","Membres de la B.A.B. restants","","",
538,0,4,4325231,6,11,,0,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",0,"music/ffxiv/BGM_FATE_Bombard.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Le retour d'un roi","Après cinq ans d'absence, le roi bombardo est revenu en Éorzéa, pour le plus grand bonheur des membres de la Brigade Anti Bombardo. Enfilez vos tenues anti-chaleur et assistez les unités au combat qui essaient d'éliminer cette royale nuisance.","","Membres de la B.A.B. restants","","",
539,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
540,0,1,4287384,42,47,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"Quitte ou doblyn","Après des années de recherche, on a finalement découvert des zones de reproduction des doblyns dans le Thanalan oriental. Avec cette information, il devient possible de les empêcher de se reproduire et ainsi sauver d'innombrables quantités de minerai d'une corruption inutile.","","","","",
541,0,1,4287394,40,45,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"De l'autre côté du miroir","D'étranges silhouettes vêtues d'armures ont été repérées émergeant de fragments de Dalamud. Faites preuve d'une grande prudence, ces étranges chevaliers miroir pourraient être hostiles. ","","","","",
542,0,1,4287420,42,47,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"music/ffxiv/BGM_Fate_Mid.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: pelote en colère","Un homme ayant bu un trop grand nombre de fioles de sang de lainuche et de poiluche se serait progressivement transformé en un amas de fourrure dorée... Du moins c'est comme ça que certains expliquent l'origine de cette créature. Mettez fin aux souffrances du pauvre Éétès.","","","","",
543,0,1,4287435,42,47,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"music/ffxiv/BGM_Fate_Mid.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: se forger des chimères","Des débris tombés de Dalamud ont pris vie et attaquent sauvagement tous ceux qui ont la malchance de croiser ces créatures de fer. Ces hybrides burlesques ont désormais leur chef<Indent/>: Badouh, un chevalier miroir par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>rement énorme.","","","","",
544,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
545,0,1,4314108,46,50,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",4314260,0,33,34,35,True,False,False,0,False,False,False,0,"Le feu sacré","Un groupe d'Amalj'aa près d'ici prépare une cérémonie en l'honneur d'Ifrit. Éliminez les prêtres et détruisez le chandelier utilisé dans le rite.","","","","",
546,0,1,4288528,46,50,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"music/ffxiv/BGM_Fate_Mid.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: Bibireze le maudit","Bibireze grisacier et ses hommes, soldats d'élite des Immortels, pensaient pouvoir vaincre Ifrit. Leur excès d'orgueil leur a coûté leur âme. Désormais subjugués, ils errent dans le désert du Thanalan méridional, obéissant aux ordres du Seigneur des flammes infernales. Libérez ces âmes perdues en les envoyant vers l'au-delà.","","","","",
547,0,0,0,1,1,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",
548,0,1,4288537,46,50,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"Feu aux poudres","Le Primordial Ifrit subjugue ses victimes, annihilant leur volonté et les transformant en suppôts serviles. La puissance de la divinité grandissant avec le nombre de subjugués qui lui adressent leurs prières, il est capital de les éliminer pour affaiblir le terrible Primordial.","","","","",
549,0,1,4288562,46,50,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"Le maillon faible","Pour assurer sa survie, une tortue de fer doit consommer l'équivalent de trois fois son poids par semaine. Ces habitudes alimentaires éprouvent la flore locale, au bout de la chaîne alimentaire, transformant rapidement une oasis luxuriante en terrain aride. Pour empêcher une désertification encore aggravée du Thanalan méridional et rétablir l'équilibre dans la chaîne alimentaire il est in<SoftHyphen/>dis<SoftHyphen/>pen<SoftHyphen/>sa<SoftHyphen/>ble de réduire la population de tortues de fer.","","","","",
550,0,1,4303930,48,51,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"La horde de la discorde","Une unité d'Amalj'aa bien entraînée, la horde sanglante, a quitté ses terres natales de Paglth'an avec un seul objectif en tête : annihiler les colonies uldiennes proches. Interceptez cette horde et faites couler le sang des hommes-bêtes.","","","","",
551,0,1,4306114,48,51,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"Horoscope du jour","Extrêmement su<SoftHyphen/>per<SoftHyphen/>sti<SoftHyphen/>tieux par nature, les Amalj'aa interrogent leur panthéon via l'autel de Zahar'ak avant chaque bataille en territoire ennemi pour connaître les présages. Ces cérémonies sanglantes offrent une occasion parfaite de frapper les hommes-bêtes par surprise... à moins bien sûr qu'ils ne le prédisent.","","","","",
552,0,1,4314278,45,50,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"Que décline son armée","Plusieurs résidents de Petite Ala Mhigo ont été enlevés par un groupe de serviteurs subjugués d'Ifrit. Éliminez les ravisseurs et sauvez les otages avant que le Seigneur des flammes infernales n'ajoute de nouvelles âmes à une armée qui ne cesse de grandir.","","","","",
553,0,1,4289771,49,52,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"Massacre derrière la herse","Les Amalj'aa de Zahar'ak ont commencé à rassembler leurs troupes devant la première herse en préparation de ce qui ressemble fort à une marche sur le territoire uldien. Brisez leurs rangs et dispersez les hommes-bêtes.","","","","",
554,0,1,4288635,49,52,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"music/ffxiv/BGM_Fate_Mid.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: un Hepugg à épurer","Hepugg Roh l'étincelant, un archer amalj'aa aux yeux d'aigle capable de transpercer trois Immortels d'une seule flèche, a été repéré dans les environs. Pourchassez cet ennemi et faites en sorte qu'il ne joue plus jamais les tireurs d'élite.","","","","",
555,0,1,4492726,46,50,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"music/ffxiv/BGM_Fate_FF2.scd",0,0,126,34,35,True,False,False,0,False,False,False,0,"D'élégants morts-vivants","Une bande de zombis au com<SoftHyphen/>por<SoftHyphen/>te<SoftHyphen/>ment étrange inquiète les habitants du Thanalan. Vainquez les zombis bien mis.","","","","","ArrayEventHandler#852459"
556,0,2,4317414,49,52,"noyau d'élémentaire de terre",0,1,0,0,"ui/icon/060000/060723.tex","ui/icon/060000/060503.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"Ne jetez pas les noyaux !","Le traitement du céruleum est une tâche complexe qui nécessite un environnement stable pour ne pas déranger le liquide hautement instable. Un des moyens de réduire l'activité sismique dans et autour de l'usine est de renforcer la zone avec des noyaux d'élémentaires de terre. Amajina et Fils sont constamment à la recherche de ce produit.","Livrer les noyaux à l'ingénieur","Noyaux livrés","","",
557,0,1,4506690,49,52,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"music/ffxiv/BGM_Fate_Mid.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"L'élite des Crocs","Des unités d'élite des Crocs de Feu sont à Zahar'ak pour une manœuvre. Profitez de l'occasion pour éliminer le commandant et ses combattants d'élite.","","","","",
558,0,1,4514890,48,51,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"music/ffxiv/BGM_Fate_Mid.scd",0,0,156,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: l'attiseur des flammes infernales","Afajj Koh, l'un des plus hauts prêtres amalj'aa chargés d'invoquer le Primordial Ifrit est à Zahar'ak. Ne laissez pas passer cette chance d'éradiquer ce serviteur du Seigneur des flammes<Indent/>!","","","","","ArrayEventHandler#852462"
559,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
560,0,1,4305219,32,37,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"L'insécurité de l'emploi","De nombreux mercenaires mamool ja sans emploi semblent incapables de résister à la tentation d'attaquer les voyageurs et de sombrer dans le banditisme pour subsister. Donnez-leur une leçon de civisme.","","","","",
561,0,1,4305695,34,39,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"music/ffxiv/BGM_Fate_Mid.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: alcool triste","Certaines créatures veulent du sang, et d'autres des trésors. Mais il y en a une qui ne veut ni l'un ni l'autre. Ce que veut Sekhmet, c'est du vin, et elle ne reculera devant rien pour s'emparer d'une bouteille, même commettre un massacre. La bête a pris goût à l'ale après avoir attaqué un marchand de vin. Il est temps de mettre un terme à cette habitude.","","","","",
562,0,2,4322369,33,38,"pot de miel de cueillepluie",0,1,0,0,"ui/icon/060000/060723.tex","ui/icon/060000/060503.tex",0,"",4322401,0,33,34,35,True,False,False,0,False,False,False,0,"Entre miel et terre","Pour attirer plus d'abeilles afin de polliniser le vignoble, un vigneron a eu l'idée d'appliquer du miel de cueillepluie sur les tuteurs. Il lui faut maintenant des volontaires pour l'aider à récupérer le liquide sur les fleurs géantes.","Livrer le miel au vigneron","Miel livré","","",
563,0,1,4322430,33,38,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"music/ffxiv/BGM_Fate_Mid.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: ho, ho, ho<Indent/>!","Ne vous laissez pas berner par son rire jovial, car ce géant vert est tout sauf joyeux. Le goobbue envahissant croque tout ce qui passe à sa portée, y compris les aventuriers<Indent/>!","","","","",
564,0,1,4322460,32,37,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"music/ffxiv/BGM_Fate_Mid.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: celui dont on ne doit pas prononcer le nom","Quiconque appelle trois fois le nom de Metshaldjas invoque le terrible monstre des bois, venu des profondeurs de la terre pour semer la destruction sur le monde des hommes. Heu<SoftHyphen/>reu<SoftHyphen/>se<SoftHyphen/>ment, peu de gens arrivent à dire cor<SoftHyphen/>rec<SoftHyphen/>te<SoftHyphen/>ment son nom imprononçable. Mal<SoftHyphen/>heu<SoftHyphen/>reu<SoftHyphen/>se<SoftHyphen/>ment, quelqu'un vient juste d'y arriver.","","","","",
565,0,1,4322470,33,38,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",4322472,0,33,34,35,True,False,False,0,False,False,False,0,"Laissez-moi rentrer chez moi !","Des bêtes baveuses bloquent le chemin du livreur de vin qui voudrait bien retrouver les bras accueillants de sa douce et tendre maintenant que sa journée est finie. Faites suf<SoftHyphen/>fi<SoftHyphen/>sam<SoftHyphen/>ment peur aux créatures pour que le pauvre garçon puisse retrouver sa mie.","","","","",
566,0,1,4311936,32,37,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"Quand le liège assiège","Les bulbes de liège choisissent souvent de planter leurs racines le long des falaises pour se protéger des prédateurs. Les trous ainsi creusés sont une cause majeure de glissements de terrain qui bloquent les chemins et provoquent des dégâts. Traquez les bulbes et détruisez-les pour protéger les chemins. ","","","","",
567,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
568,0,1,4305722,44,49,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"Recon<SoftHyphen/>nais<SoftHyphen/>san<SoftHyphen/>ce au barrage du nord","Un groupe d'éclaireurs sahuagins s'est approché du barrage du nord afin d'évaluer ses défenses. Repoussez les hommes-bêtes jusqu'à la mer.","","","","",
569,0,1,4305743,44,49,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"Percée du barrage du nord","Après une tentative ratée de la garnison de repousser un groupe de sahuagins du barrage du nord, ces derniers se sont enhardis au point de percer une brèche dans l'immense mur. Il faut à tout prix empêcher les sahuagins et leur chef Meww le déferlant de passer.","","","","",
570,0,1,4305807,45,50,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"Recon<SoftHyphen/>nais<SoftHyphen/>san<SoftHyphen/>ce au barrage du sud","Un groupe d'éclaireurs sahuagins s'est approché du barrage du sud afin d'évaluer ses défenses. Repoussez les hommes-bêtes jusqu'à la mer.","","","","",
571,0,1,4305839,45,50,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"Percée du barrage du sud","Après un raid de recon<SoftHyphen/>nais<SoftHyphen/>san<SoftHyphen/>ce des Sahuagins au barrage du sud, ces derniers ont nommé à la tête de leur offensive Mouu le refluant. Il faut à tout prix les empêcher de passer.","","","","",
572,0,1,4305873,44,49,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: qui veut la peau du requin ?","L'officier sahuagin de haut rang Voll peau de requin est arrivé au barrage du nord pour surveiller le travail de ses subordonnés. Il ne faut pas rater une telle occasion de rapporter la tête de ce tueur. Ne le laissez pas s'échapper !","","","","","ArrayEventHandler#852518"
573,0,0,0,1,1,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",
574,0,1,4325113,46,50,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"La tentation du serpent de mer","Le chef sahuagin esclavagiste Worr le fanon d'acier mène toute une armée de malheureux prisonniers subjugués. Il faut rapidement le mettre hors d'état de nuire et mettre un terme à sa sinistre réputation.","","","","","ArrayEventHandler#852519"
575,0,1,4305900,48,51,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"Marquée de votre lame","La célèbre capitaine des pillards du serpent, Aermswys la marquée, se cacherait quelque part dans le Nid de serpents. Traquez la criminelle et renvoyez-la dans les abysses.","","","","","ArrayEventHandler#852520"
576,0,1,4305919,40,45,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"C'est pas l'homme qui prend la mer...","Certains marins, même après la mort, ne supportent pas d'être séparés de la mer et leurs gémissements viennent témoigner des chaînes qui les retiennent dans le monde physique. Venez à bout de ces esprits errants et brisez ces liens afin qu'ils retournent dans l'au-delà.","","","","",
577,0,1,4305941,40,45,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"music/ffxiv/BGM_Fate_Mid.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: mante à l'eau","Il existe une mante dotée de pinces assez puissantes pour briser même la pierre : la mante royale, mutilatrice connue pour ses mœurs carnivores. Elle aurait fait son apparition sur une plage après éclosion d'œufs issus du naufrage d'un navire étranger. Neutralisez-la en gardant la tête sur les épaules... pour ne pas perdre la vôtre.","","","","",
578,0,1,4515004,49,52,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"music/ffxiv/BGM_Fate_Mid.scd",0,0,156,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: le messager des vagues","Yarr, l'un des plus hauts prêtres sahuagins chargés d'invoquer le Primordial Léviathan est au Frai de Sapsa. Ne laissez pas passer cette chance d'éradiquer ce serviteur du Déchaîneur des marées<Indent/>!","","","","","ArrayEventHandler#852461"
579,0,0,0,1,1,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",
580,0,1,4314937,34,39,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"De hauteur de golem","La longue et sinueuse route nommée L'Ascension est un des seuls moyens d'atteindre le camp du Guet. Or, lorsque cette route est bloquée par des golems invoqués par de puissants sorciers pour piller marchands et caravanes, les riverains en souffrent. Éliminez les golems de basalte pour assurer la sécurité de ceux qui empruntent L'Ascension.","","","","",
581,0,1,4306089,34,39,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"music/ffxiv/BGM_Fate_Mid.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: un coeurl à prendre","Après avoir dévoré vingt-sept des ouvriers envoyés pour bâtir le camp du Guet, Ose, roi des coeurls, terrorise de nouveau les ingénieurs du Maelstrom stationnés à l'avant-poste. Éliminez la bête noire de la grande compagnie limséenne.","","","","",
582,0,0,0,1,1,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",
583,0,1,4323037,34,39,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"Hauts les coeurls","Une meute de coeurls rôde le long de l'étroite route de montagne qui mène au camp du Guet, attaquant tout être assez imprudent pour s'en approcher. Venez à bout des créatures et sécurisez la route.","","","","",
584,0,0,0,1,1,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",
585,0,0,0,1,1,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"","","","","","",
586,0,1,4306101,44,49,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"music/ffxiv/BGM_Fate_Mid.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: pas de concession sur les concessions","Be Ze, piocheur du 59e ordre des Kobolds et ennemi de tous les mineurs de la Noscea, est tristement célèbre pour exploiter sans vergogne les filons de minerai, les laissant épuisés sans laisser la moindre chance à ceux qui viennent chercher fortune à O'Ghomoro. Il faut donner une bonne leçon à cet avide homme-bête.","","","","","ArrayEventHandler#852515"
587,0,1,4323906,41,46,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"",4323914,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: un Kobold sachant forer...","Sous les ordres de Go Zu, leur matriarche, les Kobolds du 59e ordre ont commencé les forages sur leur site de fouilles improvisé. Empêchez-les de progresser en détruisant leurs outils.","","","","","ArrayEventHandler#852516"
588,0,1,4306107,41,46,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"Le temps est à la grenade","Sans que l'on sache pourquoi, un nuage de grenades du néant a quitté son monde pour voler en direction du camp du Guet. Si elles arrivaient à l'avant-poste, il y aurait sans doute des morts... Il faut donc désamorcer ce danger au plus vite.","","","","",
