key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
47,"go006","Forêt du sud",1,"Expédition punitive contre les Ventrerouge",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,20,21,0,0,False,True,True,False,False,0,True,False,True,False,False,False,True,"Expédition punitive contre les Ventrerouge","Opérations de guilde","",1006,6,"ui/icon/111000/111003.tex",0,-1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,"go007","Forêt du sud",1,"Briaxio à bras raccourcis",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,25,26,0,0,False,True,True,False,False,0,True,False,True,False,False,False,True,"Briaxio à bras raccourcis","Opérations de guilde","",1007,7,"ui/icon/111000/111005.tex",0,-1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,"go008","Forêt centrale",1,"Les Gobelins bombardiers",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,25,26,0,0,False,True,True,False,False,0,True,False,True,False,False,False,True,"Les Gobelins bombardiers","Opérations de guilde","",1008,8,"ui/icon/111000/111004.tex",0,-1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,"go009","Haute-Noscea",1,"Sus au morbol pollueur",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,30,31,0,0,False,True,True,False,False,0,True,False,True,False,False,False,True,"Sus au morbol pollueur","Opérations de guilde","",1009,9,"ui/icon/111000/111009.tex",0,-1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,"go010","Basse-Noscea",1,"Buso l'immolateur",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,30,31,0,0,False,True,True,False,False,0,True,False,True,False,False,False,True,"Buso l'immolateur","Opérations de guilde","",1010,10,"ui/icon/111000/111010.tex",0,-1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,"go011","Hautes terres du Coerthas central",1,"Ombres et griffes",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,35,36,0,0,False,True,True,False,False,0,True,False,True,False,False,False,True,"Ombres et griffes","Opérations de guilde","",1011,11,"ui/icon/111000/111011.tex",0,-1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,"go012","Hautes terres du Coerthas central",1,"Longue vie à la Reine",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,35,36,0,0,False,True,True,False,False,0,True,False,True,False,False,False,True,"Longue vie à la Reine","Opérations de guilde","",1012,12,"ui/icon/111000/111012.tex",0,-1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,"go013","Mor Dhona",1,"Quintettes infernaux",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,40,41,0,0,False,True,True,False,False,0,True,False,True,False,False,False,True,"Quintettes infernaux","Opérations de guilde","",1013,13,"ui/icon/111000/111013.tex",0,-1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,"go014","Mor Dhona",1,"Trinité sinistre",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,40,41,0,0,False,True,True,False,False,0,True,False,True,False,False,False,True,"Trinité sinistre","Opérations de guilde","",1014,14,"ui/icon/111000/111014.tex",0,-1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,"w1fa","Cratère des tisons",1,"le Cratère des tisons",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,20,22,0,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"le Cratère des tisons","Défis","Après un voyage épuisant à travers Éorzéa, c'est au plus profond de la ravine des Cueillepluies que la charismatique et entreprenante Gobeline Brayflox mains-propres, a choisi de bâtir son petit empire. Elle n'a toutefois pas réalisé qu'une autre présence était installée dans la forêt luxuriante. À présent évincés de ce territoire qui leur revenait de droit (?), Brayflox et les siens cherchent à reprendre le territoire et n'hésitent pas à demander l'aide de races inférieures... comme les aventuriers, par exemple.",2001,1,"ui/icon/112000/112008.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,"s1fa","Le Nombril",1,"le Nombril",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,34,36,0,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"le Nombril","Défis","Après un voyage épuisant à travers Éorzéa, c'est au plus profond de la ravine des Cueillepluies que la charismatique et entreprenante Gobeline Brayflox mains-propres, a choisi de bâtir son petit empire. Elle n'a toutefois pas réalisé qu'une autre présence était installée dans la forêt luxuriante. À présent évincés de ce territoire qui leur revenait de droit (?), Brayflox et les siens cherchent à reprendre le territoire et n'hésitent pas à demander l'aide de races inférieures... comme les aventuriers, par exemple.",2002,2,"ui/icon/112000/112018.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,"r1fa","Hurlœil",1,"Hurlœil",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,44,46,0,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"Hurlœil","Défis","Après un voyage épuisant à travers Éorzéa, c'est au plus profond de la ravine des Cueillepluies que la charismatique et entreprenante Gobeline Brayflox mains-propres, a choisi de bâtir son petit empire. Elle n'a toutefois pas réalisé qu'une autre présence était installée dans la forêt luxuriante. À présent évincés de ce territoire qui leur revenait de droit (?), Brayflox et les siens cherchent à reprendre le territoire et n'hésitent pas à demander l'aide de races inférieures... comme les aventuriers, par exemple.",2003,3,"ui/icon/112000/112019.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,"w1fa_2","Cratère des tisons",1,"le Cratère des tisons (brutal)",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,49,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"le Cratère des tisons (brutal)","Défis","Après un voyage épuisant à travers Éorzéa, c'est au plus profond de la ravine des Cueillepluies que la charismatique et entreprenante Gobeline Brayflox mains-propres, a choisi de bâtir son petit empire. Elle n'a toutefois pas réalisé qu'une autre présence était installée dans la forêt luxuriante. À présent évincés de ce territoire qui leur revenait de droit (?), Brayflox et les siens cherchent à reprendre le territoire et n'hésitent pas à demander l'aide de races inférieures... comme les aventuriers, par exemple.",2004,12,"ui/icon/112000/112021.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,"s1fa_2","Le Nombril",1,"le Nombril (brutal)",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,57,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"le Nombril (brutal)","Défis","Après un voyage épuisant à travers Éorzéa, c'est au plus profond de la ravine des Cueillepluies que la charismatique et entreprenante Gobeline Brayflox mains-propres, a choisi de bâtir son petit empire. Elle n'a toutefois pas réalisé qu'une autre présence était installée dans la forêt luxuriante. À présent évincés de ce territoire qui leur revenait de droit (?), Brayflox et les siens cherchent à reprendre le territoire et n'hésitent pas à demander l'aide de races inférieures... comme les aventuriers, par exemple.",2005,14,"ui/icon/112000/112022.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,"r1fa_2","Hurlœil",1,"Hurlœil (brutal)",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,52,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"Hurlœil (brutal)","Défis","Après un voyage épuisant à travers Éorzéa, c'est au plus profond de la ravine des Cueillepluies que la charismatique et entreprenante Gobeline Brayflox mains-propres, a choisi de bâtir son petit empire. Elle n'a toutefois pas réalisé qu'une autre présence était installée dans la forêt luxuriante. À présent évincés de ce territoire qui leur revenait de droit (?), Brayflox et les siens cherchent à reprendre le territoire et n'hésitent pas à demander l'aide de races inférieures... comme les aventuriers, par exemple.",2006,13,"ui/icon/112000/112023.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62,"w1f1_battle","Thanalan occidental",1,"le Cap Vendouest",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,49,50,0,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"le Cap Vendouest","Défis","Après un voyage épuisant à travers Éorzéa, c'est au plus profond de la ravine des Cueillepluies que la charismatique et entreprenante Gobeline Brayflox mains-propres, a choisi de bâtir son petit empire. Elle n'a toutefois pas réalisé qu'une autre présence était installée dans la forêt luxuriante. À présent évincés de ce territoire qui leur revenait de droit (?), Brayflox et les siens cherchent à reprendre le territoire et n'hésitent pas à demander l'aide de races inférieures... comme les aventuriers, par exemple.",2007,4,"ui/icon/112000/112020.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63,"w1fa_3","Cratère des tisons",1,"le Cratère des tisons (extrême)",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,70,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"le Cratère des tisons (extrême)","Défis","Dame Amandine, la chef de l'illustre famille gridanienne des Dartancours, avait donc pactisé avec des êtres du néant pour retrouver son ancienne beauté. Toutefois, pour son plus grand malheur, loin de récupérer ses charmes, elle avait fini par perdre son âme, devenant l'égale de ces créatures démoniaques.
Bien qu'elle ait été résolue, cette terrible affaire continue de faire froid dans le dos à bien des gens, et craignant que de vils monstres hantent encore le Manoir des Haukke, les vigiles sombres ont décidé de lancer une expédition d'extermination... Mal<SoftHyphen/>heu<SoftHyphen/>reu<SoftHyphen/>se<SoftHyphen/>ment, aucun des membres envoyés dans l'ancienne bâtisse n'est revenu, et les autorités gridaniennes doivent maintenant organiser une nouvelle mission. Elles font appel aux aventuriers les plus ex<SoftHyphen/>pé<SoftHyphen/>ri<SoftHyphen/>men<SoftHyphen/>tés et courageux d'Éorzéa pour venir à bout des horreurs qui peuplent encore ces couloirs maudits.",2008,103,"ui/icon/112000/112028.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,"s1fa_3","Le Nombril",1,"le Nombril (extrême)",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,67,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"le Nombril (extrême)","Défis","Dame Amandine, la chef de l'illustre famille gridanienne des Dartancours, avait donc pactisé avec des êtres du néant pour retrouver son ancienne beauté. Toutefois, pour son plus grand malheur, loin de récupérer ses charmes, elle avait fini par perdre son âme, devenant l'égale de ces créatures démoniaques.
Bien qu'elle ait été résolue, cette terrible affaire continue de faire froid dans le dos à bien des gens, et craignant que de vils monstres hantent encore le Manoir des Haukke, les vigiles sombres ont décidé de lancer une expédition d'extermination... Mal<SoftHyphen/>heu<SoftHyphen/>reu<SoftHyphen/>se<SoftHyphen/>ment, aucun des membres envoyés dans l'ancienne bâtisse n'est revenu, et les autorités gridaniennes doivent maintenant organiser une nouvelle mission. Elles font appel aux aventuriers les plus ex<SoftHyphen/>pé<SoftHyphen/>ri<SoftHyphen/>men<SoftHyphen/>tés et courageux d'Éorzéa pour venir à bout des horreurs qui peuplent encore ces couloirs maudits.",2009,102,"ui/icon/112000/112029.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65,"r1fa_3","Hurlœil",1,"Hurlœil (extrême)",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,65,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"Hurlœil (extrême)","Défis","Dame Amandine, la chef de l'illustre famille gridanienne des Dartancours, avait donc pactisé avec des êtres du néant pour retrouver son ancienne beauté. Toutefois, pour son plus grand malheur, loin de récupérer ses charmes, elle avait fini par perdre son âme, devenant l'égale de ces créatures démoniaques.
Bien qu'elle ait été résolue, cette terrible affaire continue de faire froid dans le dos à bien des gens, et craignant que de vils monstres hantent encore le Manoir des Haukke, les vigiles sombres ont décidé de lancer une expédition d'extermination... Mal<SoftHyphen/>heu<SoftHyphen/>reu<SoftHyphen/>se<SoftHyphen/>ment, aucun des membres envoyés dans l'ancienne bâtisse n'est revenu, et les autorités gridaniennes doivent maintenant organiser une nouvelle mission. Elles font appel aux aventuriers les plus ex<SoftHyphen/>pé<SoftHyphen/>ri<SoftHyphen/>men<SoftHyphen/>tés et courageux d'Éorzéa pour venir à bout des horreurs qui peuplent encore ces couloirs maudits.",2010,101,"ui/icon/112000/112030.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66,"f1fa","Lisière de ronces",1,"la Lisière de ronces (brutal)",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,54,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"la Lisière de ronces (brutal)","Défis","Après un voyage épuisant à travers Éorzéa, c'est au plus profond de la ravine des Cueillepluies que la charismatique et entreprenante Gobeline Brayflox mains-propres, a choisi de bâtir son petit empire. Elle n'a toutefois pas réalisé qu'une autre présence était installée dans la forêt luxuriante. À présent évincés de ce territoire qui leur revenait de droit (?), Brayflox et les siens cherchent à reprendre le territoire et n'hésitent pas à demander l'aide de races inférieures... comme les aventuriers, par exemple.",2011,15,"ui/icon/112000/112031.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67,"f1fa_2","Lisière de ronces",1,"la Lisière de ronces (extrême)",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,80,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"la Lisière de ronces (extrême)","Défis","Dame Amandine, la chef de l'illustre famille gridanienne des Dartancours, avait donc pactisé avec des êtres du néant pour retrouver son ancienne beauté. Toutefois, pour son plus grand malheur, loin de récupérer ses charmes, elle avait fini par perdre son âme, devenant l'égale de ces créatures démoniaques.
Bien qu'elle ait été résolue, cette terrible affaire continue de faire froid dans le dos à bien des gens, et craignant que de vils monstres hantent encore le Manoir des Haukke, les vigiles sombres ont décidé de lancer une expédition d'extermination... Mal<SoftHyphen/>heu<SoftHyphen/>reu<SoftHyphen/>se<SoftHyphen/>ment, aucun des membres envoyés dans l'ancienne bâtisse n'est revenu, et les autorités gridaniennes doivent maintenant organiser une nouvelle mission. Elles font appel aux aventuriers les plus ex<SoftHyphen/>pé<SoftHyphen/>ri<SoftHyphen/>men<SoftHyphen/>tés et courageux d'Éorzéa pour venir à bout des horreurs qui peuplent encore ces couloirs maudits.",2012,104,"ui/icon/112000/112050.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,"w1fb","Porta decumana",1,"le fléau d'Ultima",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,61,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"le fléau d'Ultima","Défis","Dame Amandine, la chef de l'illustre famille gridanienne des Dartancours, avait donc pactisé avec des êtres du néant pour retrouver son ancienne beauté. Toutefois, pour son plus grand malheur, loin de récupérer ses charmes, elle avait fini par perdre son âme, devenant l'égale de ces créatures démoniaques.
Bien qu'elle ait été résolue, cette terrible affaire continue de faire froid dans le dos à bien des gens, et craignant que de vils monstres hantent encore le Manoir des Haukke, les vigiles sombres ont décidé de lancer une expédition d'extermination... Mal<SoftHyphen/>heu<SoftHyphen/>reu<SoftHyphen/>se<SoftHyphen/>ment, aucun des membres envoyés dans l'ancienne bâtisse n'est revenu, et les autorités gridaniennes doivent maintenant organiser une nouvelle mission. Elles font appel aux aventuriers les plus ex<SoftHyphen/>pé<SoftHyphen/>ri<SoftHyphen/>men<SoftHyphen/>tés et courageux d'Éorzéa pour venir à bout des horreurs qui peuplent encore ces couloirs maudits.",2013,100,"ui/icon/112000/112032.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,"z1z4","Le Nombril",1,"Défi spécial III",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,0,0,True,True,False,False,False,0,True,False,True,False,False,False,True,"Défi spécial III","Défis","Après un voyage épuisant à travers Éorzéa, c'est au plus profond de la ravine des Cueillepluies que la charismatique et entreprenante Gobeline Brayflox mains-propres, a choisi de bâtir son petit empire. Elle n'a toutefois pas réalisé qu'une autre présence était installée dans la forêt luxuriante. À présent évincés de ce territoire qui leur revenait de droit (?), Brayflox et les siens cherchent à reprendre le territoire et n'hésitent pas à demander l'aide de races inférieures... comme les aventuriers, par exemple.",0,9999,"ui/icon/112000/112018.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,"z1z1","",1,"Défi spécial I",False,2,0,0,108,"ContentMemberType#3",0,0,0,0,0,70,70,0,0,True,False,False,False,False,0,True,False,True,False,False,False,True,"Défi spécial I","Défis","",0,9997,,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,"z1z2","Unité de contention S1P7",1,"Défi spécial II",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,0,0,True,True,False,False,False,0,True,False,True,False,False,False,True,"Défi spécial II","Défis","Après un voyage épuisant à travers Éorzéa, c'est au plus profond de la ravine des Cueillepluies que la charismatique et entreprenante Gobeline Brayflox mains-propres, a choisi de bâtir son petit empire. Elle n'a toutefois pas réalisé qu'une autre présence était installée dans la forêt luxuriante. À présent évincés de ce territoire qui leur revenait de droit (?), Brayflox et les siens cherchent à reprendre le territoire et n'hésitent pas à demander l'aide de races inférieures... comme les aventuriers, par exemple.",0,9998,"ui/icon/112000/112126.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,"o1fa","Briseur de marées",1,"le Briseur de marées (brutal)",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,60,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"le Briseur de marées (brutal)","Défis","Après un voyage épuisant à travers Éorzéa, c'est au plus profond de la ravine des Cueillepluies que la charismatique et entreprenante Gobeline Brayflox mains-propres, a choisi de bâtir son petit empire. Elle n'a toutefois pas réalisé qu'une autre présence était installée dans la forêt luxuriante. À présent évincés de ce territoire qui leur revenait de droit (?), Brayflox et les siens cherchent à reprendre le territoire et n'hésitent pas à demander l'aide de races inférieures... comme les aventuriers, par exemple.",2014,16,"ui/icon/112000/112051.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,"o1fa_2","Briseur de marées",1,"le Briseur de marées (extrême)",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,80,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"le Briseur de marées (extrême)","Défis","Dame Amandine, la chef de l'illustre famille gridanienne des Dartancours, avait donc pactisé avec des êtres du néant pour retrouver son ancienne beauté. Toutefois, pour son plus grand malheur, loin de récupérer ses charmes, elle avait fini par perdre son âme, devenant l'égale de ces créatures démoniaques.
Bien qu'elle ait été résolue, cette terrible affaire continue de faire froid dans le dos à bien des gens, et craignant que de vils monstres hantent encore le Manoir des Haukke, les vigiles sombres ont décidé de lancer une expédition d'extermination... Mal<SoftHyphen/>heu<SoftHyphen/>reu<SoftHyphen/>se<SoftHyphen/>ment, aucun des membres envoyés dans l'ancienne bâtisse n'est revenu, et les autorités gridaniennes doivent maintenant organiser une nouvelle mission. Elles font appel aux aventuriers les plus ex<SoftHyphen/>pé<SoftHyphen/>ri<SoftHyphen/>men<SoftHyphen/>tés et courageux d'Éorzéa pour venir à bout des horreurs qui peuplent encore ces couloirs maudits.",2015,105,"ui/icon/112000/112052.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,"r1f1_battle","Le Saint affligé",1,"la chimère dhorme du Coerthas",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,52,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"la chimère dhorme du Coerthas","Défis","Après un voyage épuisant à travers Éorzéa, c'est au plus profond de la ravine des Cueillepluies que la charismatique et entreprenante Gobeline Brayflox mains-propres, a choisi de bâtir son petit empire. Elle n'a toutefois pas réalisé qu'une autre présence était installée dans la forêt luxuriante. À présent évincés de ce territoire qui leur revenait de droit (?), Brayflox et les siens cherchent à reprendre le territoire et n'hésitent pas à demander l'aide de races inférieures... comme les aventuriers, par exemple.",2016,7,"ui/icon/112000/112053.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,"w1d2_battle","Hall des Bestiarii",1,"l'hydre d'Halatali",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,52,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"l'hydre d'Halatali","Défis","Après un voyage épuisant à travers Éorzéa, c'est au plus profond de la ravine des Cueillepluies que la charismatique et entreprenante Gobeline Brayflox mains-propres, a choisi de bâtir son petit empire. Elle n'a toutefois pas réalisé qu'une autre présence était installée dans la forêt luxuriante. À présent évincés de ce territoire qui leur revenait de droit (?), Brayflox et les siens cherchent à reprendre le territoire et n'hésitent pas à demander l'aide de races inférieures... comme les aventuriers, par exemple.",2017,8,"ui/icon/112000/112055.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,"r1fb","Traversée du Griffon",1,"Affrontement sur le grand pont",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,50,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"Affrontement sur le grand pont","Défis","Après un voyage épuisant à travers Éorzéa, c'est au plus profond de la ravine des Cueillepluies que la charismatique et entreprenante Gobeline Brayflox mains-propres, a choisi de bâtir son petit empire. Elle n'a toutefois pas réalisé qu'une autre présence était installée dans la forêt luxuriante. À présent évincés de ce territoire qui leur revenait de droit (?), Brayflox et les siens cherchent à reprendre le territoire et n'hésitent pas à demander l'aide de races inférieures... comme les aventuriers, par exemple.",2018,9,"ui/icon/112000/112054.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,"f1fb","Arbre du jugement",1,"l'Arbre du jugement (brutal)",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,65,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"l'Arbre du jugement (brutal)","Défis","Après un voyage épuisant à travers Éorzéa, c'est au plus profond de la ravine des Cueillepluies que la charismatique et entreprenante Gobeline Brayflox mains-propres, a choisi de bâtir son petit empire. Elle n'a toutefois pas réalisé qu'une autre présence était installée dans la forêt luxuriante. À présent évincés de ce territoire qui leur revenait de droit (?), Brayflox et les siens cherchent à reprendre le territoire et n'hésitent pas à demander l'aide de races inférieures... comme les aventuriers, par exemple.",2019,17,"ui/icon/112000/112062.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
78,"f1fb_2","Arbre du jugement",1,"l'Arbre du jugement (extrême)",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,85,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"l'Arbre du jugement (extrême)","Défis","Dame Amandine, la chef de l'illustre famille gridanienne des Dartancours, avait donc pactisé avec des êtres du néant pour retrouver son ancienne beauté. Toutefois, pour son plus grand malheur, loin de récupérer ses charmes, elle avait fini par perdre son âme, devenant l'égale de ces créatures démoniaques.
Bien qu'elle ait été résolue, cette terrible affaire continue de faire froid dans le dos à bien des gens, et craignant que de vils monstres hantent encore le Manoir des Haukke, les vigiles sombres ont décidé de lancer une expédition d'extermination... Mal<SoftHyphen/>heu<SoftHyphen/>reu<SoftHyphen/>se<SoftHyphen/>ment, aucun des membres envoyés dans l'ancienne bâtisse n'est revenu, et les autorités gridaniennes doivent maintenant organiser une nouvelle mission. Elles font appel aux aventuriers les plus ex<SoftHyphen/>pé<SoftHyphen/>ri<SoftHyphen/>men<SoftHyphen/>tés et courageux d'Éorzéa pour venir à bout des horreurs qui peuplent encore ces couloirs maudits.",2020,106,"ui/icon/112000/112063.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79,"r1fc","Amphithéâtre d'Akh Afah",1,"l'Amphithéâtre d'Akh Afah (brutal)",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,80,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"l'Amphithéâtre d'Akh Afah (brutal)","Défis","Après un voyage épuisant à travers Éorzéa, c'est au plus profond de la ravine des Cueillepluies que la charismatique et entreprenante Gobeline Brayflox mains-propres, a choisi de bâtir son petit empire. Elle n'a toutefois pas réalisé qu'une autre présence était installée dans la forêt luxuriante. À présent évincés de ce territoire qui leur revenait de droit (?), Brayflox et les siens cherchent à reprendre le territoire et n'hésitent pas à demander l'aide de races inférieures... comme les aventuriers, par exemple.",2021,18,"ui/icon/112000/112073.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
