key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
229,"e0008","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,"黒衣森","黒衣森","黒衣森：南部森林","f1f3/00",3,3,9,303,False,5,0,True,False,False,False,37,122003,123206,0,5,"",-1,0,-1,False,0,0,0,0,False
230,"e0009","ffxiv/fst_f1/fld/f1f1/level/f1f1",1,"黒衣森","黒衣森","黒衣森：中央森林","f1f1/00",3,3,9,304,False,3,0,True,False,False,False,37,122003,123204,0,4,"",-1,0,-1,False,0,0,0,0,False
231,"e0010","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,"黒衣森","黒衣森","黒衣森：南部森林","f1f3/00",3,3,9,305,False,5,0,True,False,False,False,37,122003,123206,0,2,"",-1,0,-1,False,0,0,0,0,False
232,"e0016","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,"黒衣森","黒衣森","黒衣森：南部森林","f1f3/00",3,3,9,311,False,5,0,True,False,False,False,39,122003,123206,0,13,"",-1,0,-1,False,0,0,0,0,False
233,"e0001","ffxiv/fst_f1/fld/f1f1/level/f1f1",1,"黒衣森","黒衣森","黒衣森：中央森林","f1f1/00",3,3,9,296,False,3,0,True,False,False,False,37,122003,123204,0,11,"",-1,0,-1,False,0,0,0,0,False
234,"e0005","ffxiv/fst_f1/fld/f1f2/level/f1f2",1,"黒衣森","黒衣森","黒衣森：東部森林","f1f2/00",3,3,9,300,False,4,0,True,False,False,False,39,122003,123205,0,16,"",-1,0,-1,False,0,0,0,0,False
235,"e0006","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,"黒衣森","黒衣森","黒衣森：南部森林","f1f3/00",3,3,9,301,False,5,0,True,False,False,False,113,122003,123206,0,17,"",-1,0,-1,False,0,0,0,0,False
236,"e0011","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,"黒衣森","黒衣森","黒衣森：南部森林","f1f3/00",3,3,9,306,False,5,0,True,False,False,False,113,122003,123206,0,3,"",-1,0,-1,False,0,0,0,0,False
237,"e0012","ffxiv/fst_f1/fld/f1f1/level/f1f1",1,"黒衣森","黒衣森","黒衣森：中央森林","f1f1/00",3,3,9,307,False,3,0,True,False,False,False,37,122003,123204,0,7,"",-1,0,-1,False,0,0,0,0,False
238,"e0013","ffxiv/fst_f1/twn/f1t2/level/f1t2",1,"黒衣森","グリダニア市街","グリダニア：旧市街","f1t2/00",3,3,9,308,False,2,0,True,False,False,False,39,122009,123203,0,8,"",-1,0,-1,False,0,0,0,0,False
239,"e0014","ffxiv/fst_f1/fld/f1f1/level/f1f1",1,"黒衣森","黒衣森","黒衣森：中央森林","f1f1/00",3,3,9,309,False,3,0,True,False,False,False,37,122003,123204,0,9,"",-1,0,-1,False,0,0,0,0,False
240,"e0015","ffxiv/fst_f1/fld/f1f4/level/f1f4",1,"黒衣森","黒衣森","黒衣森：北部森林","f1f4/00",3,3,9,310,False,6,0,True,False,False,False,113,122003,123207,0,10,"",-1,0,-1,False,0,0,0,0,False
241,"s1b1","ffxiv/sea_s1/bah/s1b1/level/s1b1",1,"ラノシア","ラノシア","メテオ探査坑浅部","s1b1/00",2,2,16,93,False,0,0,True,False,False,False,1001,122001,124501,0,0,"",-1,0,-1,False,0,0,0,0,False
242,"s1b2","ffxiv/sea_s1/bah/s1b2/level/s1b2",1,"ラノシア","ラノシア","メテオ探査坑深部","s1b2/00",2,2,17,94,False,0,0,True,False,False,False,1001,122001,124502,0,0,"",-1,11,-1,False,0,0,0,0,False
243,"s1b3","ffxiv/sea_s1/bah/s1b3/level/s1b3",1,"ラノシア","ラノシア","ラグナロク級拘束艦","s1b3/01",2,2,16,95,False,0,0,True,False,False,False,1001,122006,124503,0,0,"",-1,0,-1,False,0,0,0,0,False
244,"s1b4","ffxiv/sea_s1/bah/s1b4/level/s1b4",1,"ラノシア","ラノシア","稼働隔壁","s1b4/00",2,2,17,96,False,0,0,True,False,False,False,1001,122006,124504,0,0,"",-1,0,-1,False,0,0,0,0,False
245,"s1b5","ffxiv/sea_s1/bah/s1b5/level/s1b5",1,"ラノシア","ラノシア","中枢区画","s1b5/00",2,2,16,97,False,0,0,True,False,False,False,1001,122006,124505,0,0,"",-1,15,-1,False,0,0,0,0,False
246,"w1b5","ffxiv/wil_w1/bah/w1b5/level/w1b5",1,"ザナラーン","ザナラーン","ラグナロク級四番艦：第一艦橋","default/00",4,0,12,0,False,0,0,True,False,False,False,1001,122014,124535,852738,0,"青燐精製所",-1,0,-1,False,0,0,0,0,False
247,"s1b7","ffxiv/sea_s1/bah/s1b7/level/s1b7",1,"ラノシア","ラノシア","第一艦橋","default/00",2,0,12,0,False,0,0,True,False,False,False,1001,122006,124506,0,0,"青燐精製所",-1,0,-1,False,0,0,0,0,False
248,"e0017","ffxiv/wil_w1/fld/w1f2/level/w1f2",1,"ザナラーン","ザナラーン","中央ザナラーン","w1f2/00",4,3,9,312,False,10,0,True,False,False,False,37,122002,123105,0,18,"",-1,0,-1,False,0,0,0,0,False
249,"e0018","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,"ラノシア","ラノシア","低地ラノシア","s1f2/00",2,3,9,313,False,17,0,True,False,False,False,117,122001,123005,0,24,"",-1,0,-1,False,0,0,0,0,False
250,"s1p1","ffxiv/sea_s1/pvp/s1p1/level/s1p1",1,"ラノシア","ラノシア","ウルヴズジェイル係船場","s1p1/00",2,0,1,0,False,29,0,True,False,False,False,1081,122001,123011,853478,0,"ウルヴズジェイル係船場",-1,0,27,True,0,0,0,0,False
251,"e0028","ffxiv/wil_w1/twn/w1t1/level/w1t1",1,"ザナラーン","ウルダハ市街","ウルダハ：ナル回廊","w1t1/01",4,3,9,323,False,7,0,True,False,False,False,113,122008,123102,0,34,"",-1,0,-1,False,0,0,0,0,False
252,"e0038","ffxiv/sea_s1/fld/s1f1/level/s1f1",1,"ラノシア","ラノシア","中央ラノシア","s1f1/00",2,3,9,332,False,16,0,True,False,False,False,37,122001,123004,0,35,"",-1,0,-1,False,0,0,0,0,False
253,"e0019","ffxiv/wil_w1/fld/w1f2/level/w1f2",1,"ザナラーン","ザナラーン","中央ザナラーン","w1f2/00",4,3,9,314,False,10,0,True,False,False,False,37,122002,123105,0,19,"",-1,0,-1,False,0,0,0,0,False
254,"e0020","ffxiv/wil_w1/twn/w1t1/level/w1t1",1,"ザナラーン","ウルダハ市街","ウルダハ：ナル回廊","w1t1/01",4,3,9,315,False,7,0,True,False,False,False,37,122008,123102,0,20,"",-1,0,-1,False,0,0,0,0,False
255,"e0021","ffxiv/wil_w1/fld/w1f1/level/w1f1",1,"ザナラーン","ザナラーン","西ザナラーン","w1f1/00",4,3,9,316,False,9,0,True,False,False,False,37,122002,123104,0,21,"",-1,0,-1,False,0,0,0,0,False
256,"e0022","ffxiv/wil_w1/fld/w1f3/level/w1f3",1,"ザナラーン","ザナラーン","東ザナラーン","w1f3/00",4,3,9,317,False,11,0,True,False,False,False,39,122002,123106,0,22,"",-1,0,-1,False,0,0,0,0,False
257,"e0023","ffxiv/wil_w1/fld/w1f3/level/w1f3",1,"ザナラーン","ザナラーン","東ザナラーン","w1f3/00",4,3,9,318,False,11,0,True,False,False,False,113,122002,123106,0,23,"",-1,0,-1,False,0,0,0,0,False
258,"e0024","ffxiv/wil_w1/fld/w1f2/level/w1f2",1,"ザナラーン","ザナラーン","中央ザナラーン","w1f2/00",4,3,9,319,False,10,0,True,False,False,False,37,122002,123105,0,30,"",-1,0,-1,False,0,0,0,0,False
259,"e0025","ffxiv/wil_w1/twn/w1t1/level/w1t1",1,"ザナラーン","ウルダハ市街","ウルダハ：ナル回廊","w1t1/01",4,3,9,320,False,7,0,True,False,False,False,101,122008,123102,0,31,"",-1,0,-1,False,0,0,0,0,False
260,"e0026","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,"ザナラーン","ザナラーン","南ザナラーン","w1f4/01",4,3,9,321,False,12,0,True,False,False,False,37,122002,123107,0,32,"",-1,0,-1,False,0,0,0,0,False
261,"e0027","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,"ザナラーン","ザナラーン","南ザナラーン","w1f4/01",4,3,9,322,False,12,0,True,False,False,False,101,122002,123107,0,33,"",-1,0,-1,False,0,0,0,0,False
262,"e0034","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,"ラノシア","ラノシア","低地ラノシア","s1f2/00",2,3,9,328,False,17,0,True,False,False,False,39,122001,123005,0,25,"",-1,0,-1,False,0,0,0,0,False
263,"e0035","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,"ラノシア","ラノシア","西ラノシア","s1f4/00",2,3,9,329,False,19,0,True,False,False,False,37,122001,123007,0,26,"",-1,0,-1,False,0,0,0,0,False
264,"e0036","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,"ラノシア","ラノシア","低地ラノシア","s1f2/00",2,3,9,330,False,17,0,True,False,False,False,33,122001,123005,0,27,"",-1,0,-1,False,0,0,0,0,False
265,"e0037","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,"ラノシア","ラノシア","低地ラノシア","s1f2/00",2,3,9,331,False,17,0,True,False,False,False,113,122001,123005,0,28,"",-1,0,-1,False,0,0,0,0,False
266,"e0029","ffxiv/wil_w1/fld/w1f3/level/w1f3",1,"ザナラーン","ザナラーン","東ザナラーン","w1f3/00",4,3,9,324,False,11,0,True,False,False,False,117,122002,123106,0,40,"",-1,0,-1,False,0,0,0,0,False
267,"e0030","ffxiv/wil_w1/fld/w1f1/level/w1f1",1,"ザナラーン","ザナラーン","西ザナラーン","w1f1/00",4,3,9,325,False,9,0,True,False,False,False,37,122002,123104,0,41,"",-1,0,-1,False,0,0,0,0,False
268,"e0031","ffxiv/wil_w1/fld/w1f3/level/w1f3",1,"ザナラーン","ザナラーン","東ザナラーン","w1f3/00",4,3,9,326,False,11,0,True,False,False,False,39,122002,123106,0,42,"",-1,0,-1,False,0,0,0,0,False
269,"e0032","ffxiv/wil_w1/fld/w1f1/level/w1f1",1,"ザナラーン","ザナラーン","西ザナラーン","w1f1/00",4,3,9,327,False,9,0,True,False,False,False,113,122002,123104,0,43,"",-1,0,-1,False,0,0,0,0,False
270,"e0041","ffxiv/wil_w1/fld/w1f2/level/w1f2",1,"ザナラーン","ザナラーン","中央ザナラーン","w1f2/00",4,3,9,335,False,10,0,True,False,False,False,37,122002,123105,0,37,"",-1,0,-1,False,0,0,0,0,False
271,"e0042","ffxiv/wil_w1/fld/w1f2/level/w1f2",1,"ザナラーン","ザナラーン","中央ザナラーン","w1f2/00",4,3,9,336,False,10,0,True,False,False,False,36,122002,123105,0,38,"",-1,0,-1,False,0,0,0,0,False
272,"e0039","ffxiv/sea_s1/fld/s1f1/level/s1f1",1,"ラノシア","ラノシア","中央ラノシア","s1f1/00",2,3,9,333,False,16,0,True,False,False,False,37,122001,123004,0,29,"",-1,0,-1,False,0,0,0,0,False
273,"e0043","ffxiv/wil_w1/fld/w1f1/level/w1f1",1,"ザナラーン","ザナラーン","西ザナラーン","w1f1/00",4,3,9,337,False,9,0,True,False,False,False,39,122002,123104,0,39,"",-1,0,-1,False,0,0,0,0,False
274,"e0046","ffxiv/wil_w1/twn/w1t1/level/w1t1",1,"ザナラーン","ウルダハ市街","ウルダハ：ナル回廊","w1t1/01",4,3,9,338,False,7,0,True,False,False,False,108,122008,123102,0,44,"",-1,0,-1,False,0,0,0,0,False
275,"e0047","ffxiv/wil_w1/fld/w1f3/level/w1f3",1,"ザナラーン","ザナラーン","東ザナラーン","w1f3/00",4,3,9,339,False,11,0,True,False,False,False,37,122002,123106,0,45,"",-1,0,-1,False,0,0,0,0,False
276,"z1e5","ffxiv/zon_z1/evt/z1e5/level/z1e5",1,"","","次元の狭間：迎賓室","default/00",1,0,7,0,False,0,0,False,False,False,False,1001,-1,-1,0,0,"",-1,0,-1,False,0,0,0,0,False
277,"e0048","ffxiv/fst_f1/fld/f1f2/level/f1f2",1,"黒衣森","黒衣森","黒衣森：東部森林","f1f2/00",3,3,9,340,False,4,0,True,False,False,False,39,122003,123205,0,46,"",-1,0,-1,False,0,0,0,0,False
278,"e0049","ffxiv/wil_w1/fld/w1f1/level/w1f1",1,"ザナラーン","ザナラーン","西ザナラーン","w1f1/00",4,3,9,341,False,9,0,True,False,False,False,39,122002,123104,0,47,"",-1,0,-1,False,0,0,0,0,False
279,"e0050","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,"ラノシア","ラノシア","低地ラノシア","s1f2/00",2,3,9,342,False,17,0,True,False,False,False,39,122001,123005,0,48,"",-1,0,-1,False,0,0,0,0,False
280,"e0040","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,"ラノシア","ラノシア","西ラノシア","s1f4/00",2,3,9,334,False,19,0,True,False,False,False,36,122001,123007,0,36,"",-1,0,-1,False,0,0,0,0,False
281,"o1fa","ffxiv/ocn_o1/fld/o1fa/level/o1fa",1,"ラノシア","ラノシア","対リヴァイアサン双胴船","o1fa/00",2,2,10,72,False,38,0,True,False,False,False,1001,122001,124011,0,0,"",-1,36,-1,False,0,0,0,0,False
282,"s1i1","ffxiv/sea_s1/ind/s1i1/level/s1i1",1,"ラノシア","ラノシア","ミスト・ヴィレッジ：コテージ","s1i1/01",2,0,14,0,False,0,0,True,False,False,False,1083,122001,123010,0,0,"リムサ・ロミンサ：下甲板層",-1,0,-1,False,0,0,0,0,False
283,"s1i2","ffxiv/sea_s1/ind/s1i2/level/s1i2",1,"ラノシア","ラノシア","ミスト・ヴィレッジ：ハウス","s1i2/01",2,0,14,0,False,0,0,True,False,False,False,1083,122001,123010,0,0,"リムサ・ロミンサ：下甲板層",-1,0,-1,False,0,0,0,0,False
284,"s1i3","ffxiv/sea_s1/ind/s1i3/level/s1i3",1,"ラノシア","ラノシア","ミスト・ヴィレッジ：レジデンス","s1i3/01",2,0,14,0,False,0,0,True,False,False,False,1083,122001,123010,0,0,"リムサ・ロミンサ：下甲板層",-1,0,-1,False,0,0,0,0,False
285,"e0053","ffxiv/sea_s1/fld/s1f1/level/s1f1",1,"ラノシア","ラノシア","中央ラノシア","s1f1/00",2,3,9,345,False,16,0,True,False,False,False,39,122001,123004,0,50,"",-1,0,-1,False,0,0,0,0,False
286,"e0054","ffxiv/ocn_o1/evt/o1e2/level/o1e2",1,"ラノシア","ラノシア","ロータノ海","o1e2/00",2,3,9,346,False,0,0,True,False,False,False,39,-1,-1,0,51,"",-1,0,-1,False,0,0,0,0,False
287,"e0055","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,"ラノシア","ラノシア","低地ラノシア","s1f2/00",2,3,9,347,False,17,0,True,False,False,False,39,122001,123005,0,52,"",-1,0,-1,False,0,0,0,0,False
288,"e0056","ffxiv/ocn_o1/evt/o1e2/level/o1e2",1,"ラノシア","ラノシア","ロータノ海","o1e2/00",2,3,9,348,False,0,0,True,False,False,False,39,-1,-1,0,53,"",300,0,-1,False,0,0,0,0,False
289,"e0057","ffxiv/fst_f1/fld/f1f2/level/f1f2",1,"黒衣森","黒衣森","黒衣森：東部森林","f1f2/00",3,3,9,349,False,4,0,True,False,False,False,37,122003,123205,0,54,"",-1,0,-1,False,0,0,0,0,False
290,"e0063","ffxiv/fst_f1/fld/f1f2/level/f1f2",1,"黒衣森","黒衣森","黒衣森：東部森林","f1f2/00",3,3,9,355,False,4,0,True,False,False,False,37,122003,123205,0,55,"",-1,0,-1,False,0,0,0,0,False
291,"e0064","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,"黒衣森","黒衣森","黒衣森：南部森林","f1f3/00",3,3,9,356,False,5,0,True,False,False,False,37,122003,123206,0,56,"",1300,0,-1,False,0,0,0,0,False
292,"w1fa_2","ffxiv/wil_w1/fld/w1fa/level/w1fa",1,"ザナラーン","ザナラーン","炎帝祭跡","w1fa/00",4,2,10,59,False,25,0,True,False,False,False,1001,122002,124109,0,0,"",-1,5,-1,False,0,0,0,0,False
293,"s1fa_2","ffxiv/sea_s1/fld/s1fa/level/s1fa",1,"ラノシア","ラノシア","オ・ゴモロ火口神殿","s1fa/00",2,2,10,60,False,23,0,True,False,False,False,1001,122001,124009,0,0,"",-1,6,-1,False,0,0,0,0,False
294,"r1fa_2","ffxiv/roc_r1/fld/r1fa/level/r1fa",1,"クルザス","クルザス","ハウリングアイ石塔群","r1fa/01",5,2,10,61,False,26,0,True,False,False,False,1001,122004,124306,0,0,"",-1,10,-1,False,0,0,0,0,False
295,"w1fa_3","ffxiv/wil_w1/fld/w1fa/level/w1fa",1,"ザナラーン","ザナラーン","炎帝祭跡","w1fa/00",4,2,10,63,False,25,0,True,False,False,False,1001,122002,124110,0,0,"",-1,23,-1,False,0,0,0,0,False
296,"s1fa_3","ffxiv/sea_s1/fld/s1fa/level/s1fa",1,"ラノシア","ラノシア","オ・ゴモロ火口神殿","s1fa/00",2,2,10,64,False,23,0,True,False,False,False,1001,122001,124010,0,0,"",-1,16,-1,False,0,0,0,0,False
297,"r1fa_3","ffxiv/roc_r1/fld/r1fa/level/r1fa",1,"クルザス","クルザス","ハウリングアイ石塔群","r1fa/01",5,2,10,65,False,26,0,True,False,False,False,1001,122004,124307,0,0,"",-1,0,-1,False,0,0,0,0,False
298,"go012","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"クルザス","クルザス","クルザス中央高地","r1f1/00",5,2,3,53,False,21,2,True,False,False,False,1001,-1,-1,0,0,"",-1,0,-1,False,0,0,0,0,False
299,"go013","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"モードゥナ","モードゥナ","モードゥナ","l1f1/01",6,2,3,54,False,22,0,True,False,False,False,1001,-1,-1,0,0,"",-1,0,-1,False,0,0,0,0,False
300,"go014","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"モードゥナ","モードゥナ","モードゥナ","l1f1/01",6,2,3,55,False,22,0,True,False,False,False,1001,-1,-1,0,0,"",-1,0,-1,False,0,0,0,0,False
301,"e0051","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"クルザス","クルザス","クルザス中央高地","r1f1/00",5,3,9,343,False,21,2,True,False,False,False,37,122004,123301,0,60,"",-1,0,-1,False,0,0,0,0,False
302,"e0052","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"クルザス","クルザス","クルザス中央高地","r1f1/00",5,3,9,344,False,21,2,True,False,False,False,113,122004,123301,0,61,"",-1,0,-1,False,0,0,0,0,False
303,"e0058","ffxiv/fst_f1/fld/f1f2/level/f1f2",1,"黒衣森","黒衣森","黒衣森：東部森林","f1f2/00",3,3,9,350,False,4,0,True,False,False,False,39,122003,123205,0,57,"",-1,0,-1,False,0,0,0,0,False
304,"e0059","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"クルザス","クルザス","クルザス中央高地","r1f1/00",5,3,9,351,False,21,2,True,False,False,False,113,122004,123301,0,62,"",-1,0,-1,False,0,0,0,0,False
305,"e0060","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"モードゥナ","モードゥナ","モードゥナ","l1f1/01",6,3,9,352,False,22,0,True,False,False,False,117,122005,123401,0,65,"",-1,0,-1,False,0,0,0,0,False
306,"e0061","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,"ザナラーン","ザナラーン","南ザナラーン","w1f4/01",4,3,9,353,False,12,0,True,False,False,False,113,122002,123107,0,58,"",-1,0,-1,False,0,0,0,0,False
307,"e0062","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,"ラノシア","ラノシア","低地ラノシア","s1f2/00",2,3,9,354,False,17,0,True,False,False,False,108,122001,123005,0,59,"",-1,0,-1,False,0,0,0,0,False
308,"e0065","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"モードゥナ","モードゥナ","モードゥナ","l1f1/01",6,3,9,357,False,22,0,True,False,False,False,76,122005,123401,0,63,"",-1,0,-1,False,0,0,0,0,False
309,"e0066","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"モードゥナ","モードゥナ","モードゥナ","l1f1/01",6,3,9,358,False,22,0,True,False,False,False,39,122005,123401,0,64,"",-1,0,-1,False,0,0,0,0,False
310,"e0067","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,"ラノシア","ラノシア","東ラノシア","s1f3/00",2,3,9,359,False,18,0,True,False,False,False,37,122001,123006,0,66,"",-1,0,-1,False,0,0,0,0,False
311,"e0068","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,"ラノシア","ラノシア","東ラノシア","s1f3/00",2,3,9,360,False,18,0,True,False,False,False,39,122001,123006,0,67,"",-1,0,-1,False,0,0,0,0,False
312,"e0069","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,"ザナラーン","ザナラーン","南ザナラーン","w1f4/01",4,3,9,361,False,12,0,True,False,False,False,37,122002,123107,0,68,"",-1,0,-1,False,0,0,0,0,False
313,"e0070","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"クルザス","クルザス","クルザス中央高地","r1f1/00",5,3,9,362,False,21,2,True,False,False,False,39,122004,123301,0,69,"",-1,0,-1,False,0,0,0,0,False
314,"e0071","ffxiv/wil_w1/fld/w1f2/level/w1f2",1,"ザナラーン","ザナラーン","中央ザナラーン","w1f2/00",4,3,9,363,False,10,0,True,False,False,False,37,122002,123105,0,70,"",-1,0,-1,False,0,0,0,0,False
315,"e0072","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"モードゥナ","モードゥナ","モードゥナ","l1f1/01",6,3,9,364,False,22,0,True,False,False,False,91,122005,123401,0,71,"",-1,0,-1,False,0,0,0,0,False
316,"e0073","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"クルザス","クルザス","クルザス中央高地","r1f1/00",5,3,9,365,False,21,2,True,False,False,False,91,122004,123301,0,72,"",-1,0,-1,False,0,0,0,0,False
317,"e0074","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,"黒衣森","黒衣森","黒衣森：南部森林","f1f3/00",3,3,9,366,False,5,0,True,False,False,False,37,122003,123206,0,73,"",-1,0,-1,False,0,0,0,0,False
318,"e0075","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,"ザナラーン","ザナラーン","南ザナラーン","w1f4/01",4,3,9,367,False,12,0,True,False,False,False,91,122002,123107,0,74,"",-1,0,-1,False,0,0,0,0,False
319,"e0076","ffxiv/fst_f1/fld/f1f1/level/f1f1",1,"黒衣森","黒衣森","黒衣森：中央森林","f1f1/00",3,3,9,368,False,3,0,True,False,False,False,37,122003,123204,0,75,"",-1,0,-1,False,0,0,0,0,False
320,"e0077","ffxiv/fst_f1/fld/f1f1/level/f1f1",1,"黒衣森","黒衣森","黒衣森：中央森林","f1f1/00",3,3,9,369,False,3,0,True,False,False,False,91,122003,123204,0,76,"",-1,0,-1,False,0,0,0,0,False
321,"e0078","ffxiv/fst_f1/fld/f1f4/level/f1f4",1,"黒衣森","黒衣森","黒衣森：北部森林","f1f4/00",3,3,9,370,False,6,0,True,False,False,False,37,122003,123207,0,77,"",-1,0,-1,False,0,0,0,0,False
322,"e0079","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"クルザス","クルザス","クルザス中央高地","r1f1/00",5,3,9,371,False,21,2,True,False,False,False,91,122004,123301,0,78,"",-1,0,-1,False,0,0,0,0,False
323,"e0080","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,"ザナラーン","ザナラーン","南ザナラーン","w1f4/01",4,3,9,372,False,12,0,True,False,False,False,120,122002,123107,0,79,"",-1,0,-1,False,0,0,0,0,False
324,"e0081","ffxiv/fst_f1/fld/f1f4/level/f1f4",1,"黒衣森","黒衣森","黒衣森：北部森林","f1f4/00",3,3,9,373,False,6,0,True,False,False,False,157,122003,123207,0,80,"",-1,0,-1,False,0,0,0,0,False
325,"e0082","ffxiv/sea_s1/fld/s1f6/level/s1f6",1,"ラノシア","ラノシア","外地ラノシア","s1f6/00",2,3,9,374,False,24,0,True,False,False,False,155,122001,123009,0,81,"",-1,0,-1,False,0,0,0,0,False
326,"e0083","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"モードゥナ","モードゥナ","モードゥナ","l1f1/01",6,3,9,375,False,22,0,True,False,False,False,91,122005,123401,0,82,"",-1,0,-1,False,0,0,0,0,False
327,"e0084","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,"ラノシア","ラノシア","東ラノシア","s1f3/00",2,3,9,376,False,18,0,True,False,False,False,39,122001,123006,0,83,"",-1,0,-1,False,0,0,0,0,False
328,"e0085","ffxiv/sea_s1/fld/s1f5/level/s1f5",1,"ラノシア","ラノシア","高地ラノシア","s1f5/00",2,3,9,377,False,20,0,True,False,False,False,39,122001,123008,0,84,"",-1,0,-1,False,0,0,0,0,False
329,"e0086","ffxiv/sea_s1/dun/s1d3/level/s1d3",1,"ラノシア","ラノシア","ワンダラーパレス","s1d3/00",2,3,9,378,False,0,0,True,False,False,False,91,122001,124005,0,85,"",-1,0,-1,False,0,0,0,0,False
330,"e0087","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,"ラノシア","ラノシア","西ラノシア","s1f4/00",2,3,9,379,False,19,0,True,False,False,False,112,122001,123007,0,86,"",100,0,-1,False,0,0,0,0,False
331,"r1fa_event","ffxiv/roc_r1/fld/r1fa/level/r1fa",1,"クルザス","クルザス","ハウリングアイ外縁","r1fa/02",5,0,7,0,False,26,0,True,False,False,False,1001,-1,-1,0,0,"キャンプ・ドラゴンヘッド",-1,0,-1,False,0,0,0,0,False
332,"w1f1_battle","ffxiv/wil_w1/fld/w1f1/level/w1f1",1,"ザナラーン","ザナラーン","西ザナラーン","w1f1/00",4,2,10,62,False,9,0,True,False,False,False,1001,122002,123104,0,0,"",-1,34,-1,False,0,0,0,0,False
333,"","",0,"","","","",0,0,0,0,False,0,0,False,False,False,False,0,0,0,0,0,"",0,0,0,False,0,0,0,0,False
334,"","",0,"","","","",0,0,0,0,False,0,0,False,False,False,False,0,0,0,0,0,"",0,0,0,False,0,0,0,0,False
335,"l1f1_event","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"モードゥナ","モードゥナ","モードゥナ","l1f1/01",6,0,15,0,False,22,0,True,False,False,False,148,-1,-1,0,0,"レヴナンツトール",-1,0,-1,False,0,0,0,0,False
336,"","",0,"","","","",0,0,0,0,False,0,0,False,False,False,False,0,0,0,0,0,"",0,0,0,False,0,0,0,0,False
337,"","",0,"","","","",0,0,0,0,False,0,0,False,False,False,False,0,0,0,0,0,"",0,0,0,False,0,0,0,0,False
338,"s1b7_2","ffxiv/sea_s1/bah/s1b7/level/s1b7",1,"ザナラーン","ザナラーン","エオルゼア地下空間","default/00",4,0,12,0,False,0,0,True,False,False,False,146,122010,124507,0,0,"青燐精製所",-1,0,-1,False,0,0,0,0,False
339,"s1h1","ffxiv/sea_s1/hou/s1h1/level/s1h1",1,"ラノシア","ラノシア","ミスト・ヴィレッジ","s1h1/01",2,0,13,0,False,135,0,True,False,True,False,1083,122001,123010,852431,0,"リムサ・ロミンサ：下甲板層",-1,78,-1,False,0,0,0,25,False
340,"f1h1","ffxiv/fst_f1/hou/f1h1/level/f1h1",1,"黒衣森","黒衣森","ラベンダーベッド","f1h1/01",3,0,13,0,False,136,0,True,False,True,False,1110,122003,123208,852427,0,"グリダニア：新市街",-1,78,-1,False,0,0,0,26,False
341,"w1h1","ffxiv/wil_w1/hou/w1h1/level/w1h1",1,"ザナラーン","ザナラーン","ゴブレットビュート","w1h1/01",4,0,13,0,False,137,0,True,False,True,False,1109,122002,123109,852430,0,"ウルダハ：ナル回廊",-1,78,-1,False,0,0,0,27,False
